x,y
8.665881302691352844e+10,2.248489973986132898e-36
8.670705525468225098e+10,2.069770151126997555e-36
9.024539548530255127e+10,2.260907177881887015e-36
1.058977104776466370e+11,1.812490505795532216e-36
1.095353953744332581e+11,1.877800240925844922e-36
1.282503730033134918e+11,1.971240234167394280e-36
1.459381498517564087e+11,2.379423961695064711e-36
1.497046480603312073e+11,2.547055896435354349e-36
1.409497437507557678e+11,2.106439082182573637e-36
1.795980498210979614e+11,2.819750978572268813e-36
1.616050201778083191e+11,2.790794746583773989e-36
1.592725363151299133e+11,2.691410342077524409e-36
2.227136880233702393e+11,2.306692435103917941e-36
2.120534079355595703e+11,3.139200192398504244e-36
1.944061571584682312e+11,2.408020320123608134e-36
2.547203016692984924e+11,3.560075634101831180e-36
1.993853794900449219e+11,3.771924095664883346e-36
3.148358784427841797e+11,3.119097255405782737e-36
3.154745276095239868e+11,3.970352912400919552e-36
3.280278848030024414e+11,3.902360719746369049e-36
3.175058986392247925e+11,3.484115287369622095e-36
3.456287674867628784e+11,4.558505318099095186e-36
3.421302016373153687e+11,3.159369016283434546e-36
3.892211020755404053e+11,3.759422777393353405e-36
3.329044312057723389e+11,4.690590621859210235e-36
4.448778682467007446e+11,3.833615249374269717e-36
3.999848181692181396e+11,5.130207403864796960e-36
4.327138894993673706e+11,4.548567680766524387e-36
4.955787710472053833e+11,4.725451946301392659e-36
5.421020464959991455e+11,4.928306674454261759e-36
4.074912627816467896e+11,7.348725555538910200e-36
5.486234073058082275e+11,5.404597996758856501e-36
6.296591729274266357e+11,7.040311543836843126e-36
6.852935519684660645e+11,8.393207580154740495e-36
5.200659730987175903e+11,7.612241254005655611e-36
6.132881905660965576e+11,9.097200402403615140e-36
5.098488438157865601e+11,1.028607545272579709e-35
4.719561552190558472e+11,9.228460815583476123e-36
4.853220111803662720e+11,9.575232295465667132e-36
4.776158635334670410e+11,1.143159010520799430e-35
5.321202877415295410e+11,1.161540916068181658e-35
6.712250392072485352e+11,1.165256492491142220e-35
5.244379908728290405e+11,1.615442788332935170e-35
4.945069003678196411e+11,1.694224227635125243e-35
7.211343176601859131e+11,1.758006263444007759e-35
5.534978445864969482e+11,1.761972509543050720e-35
5.877203848745329590e+11,1.651857990293247805e-35
6.164327402253442383e+11,2.054994050559831083e-35
6.138875609636411133e+11,2.374368309099319530e-35
5.405205677290812378e+11,2.598343193982715689e-35
5.640182574716336670e+11,2.771513008957015118e-35
6.000646044634768066e+11,2.753898607757116351e-35
5.319859347797915039e+11,2.575157128506792914e-35
4.373547174369055176e+11,2.914691884314563280e-35
6.145937997238140869e+11,2.937506211797489440e-35
5.707907256476562500e+11,4.790666082629363564e-35
4.905157785866727295e+11,3.911860940495647444e-35
4.034491696661827393e+11,3.512054390894610479e-35
4.389617008040380859e+11,4.648027845873417732e-35
3.619826146336619263e+11,5.442335101833037963e-35
4.439690850616763306e+11,5.862160491999616076e-35
3.239732462612190552e+11,4.423704992158506890e-35
4.312590971658392334e+11,5.028940974666663386e-35
2.937140056794943848e+11,5.793816974742777858e-35
3.152202231734832764e+11,6.803112546283806065e-35
2.516929616157662048e+11,5.542591461718104458e-35
3.244775159747127686e+11,8.034073242436802369e-35
2.647536335224363403e+11,6.950605228084657550e-35
2.532812317048442383e+11,7.951528380056529098e-35
2.787350916323913574e+11,7.700351377947456976e-35
2.021700870849272461e+11,9.626799132386452263e-35
1.759048972313861694e+11,7.276942657168388149e-35
1.638540249131308899e+11,8.349585199720377831e-35
1.904648801654103394e+11,9.986120110325482799e-35
1.858703887274099731e+11,9.049783708415379609e-35
1.245556671497066650e+11,8.683784526382137391e-35
1.382409724366906433e+11,9.628889034363279262e-35
1.256515720894064636e+11,7.309279005950658061e-35
1.408713640785479126e+11,8.088527306510397547e-35
1.066877214065465393e+11,7.919479285384689159e-35
8.959999725064492798e+10,1.146644788083725445e-34
8.208917799421871948e+10,1.118218191929606585e-34
7.488393787631536865e+10,9.247344657881691432e-35
8.201404951164532471e+10,1.218562930206456789e-34
6.551564479407198334e+10,1.070379987587889168e-34
6.143422621958869171e+10,9.206866416029855581e-35
6.722882272663368988e+10,1.057388209445713423e-34
5.832720437388167572e+10,1.027487673325572252e-34
7.372013820644726562e+10,1.086748337287221118e-34
5.666511583923129272e+10,1.029706255165978653e-34
4.593421502837158203e+10,1.001819798535644896e-34
6.518324339167576599e+10,8.086666376085246474e-35
5.506274477835910034e+10,1.125844290078370112e-34
4.945076577809630585e+10,9.489948264655189530e-35
4.288143860096030426e+10,1.113944096815204566e-34
4.800973281988683319e+10,1.030893942643988464e-34
4.020392918391873169e+10,7.968030081471878019e-35
3.352209395553724670e+10,7.776675282995132145e-35
3.260854350481055450e+10,8.237155592529993341e-35
4.088496641460190582e+10,8.220491119180890969e-35
2.822587561115572357e+10,1.018902931339486405e-34
3.564095297553936768e+10,9.746144304484612790e-35
3.115060173256781006e+10,7.205941141297783993e-35
3.153321655837004852e+10,9.546144494000393860e-35
2.950697823900171280e+10,9.698505319329379350e-35
2.531124119772105408e+10,9.151859566783299231e-35
2.714506177933172989e+10,7.766137597923313320e-35
3.084183164321952820e+10,1.005506473654724667e-34
2.045748878154430771e+10,8.176005310097717185e-35
1.883102393589806747e+10,7.980060680806458153e-35
2.178636903791032410e+10,7.013263329065704596e-35
2.398650820810789871e+10,7.211847571556383137e-35
2.598740292686994171e+10,9.126606222126566240e-35
2.333909052299130249e+10,7.360814345444642703e-35
1.907741823392102814e+10,9.282976278818419951e-35
1.750733209981930161e+10,6.099908283680432972e-35
1.989406616627861404e+10,6.770502935246252915e-35
1.357816829794645691e+10,6.604290283960239680e-35
1.845452054471133041e+10,7.111250836351916088e-35
1.841399802885847473e+10,6.188941286159465369e-35
1.595263488692487907e+10,7.194021932223610613e-35
1.337528396465858269e+10,5.577260067987735980e-35
1.271721230707503700e+10,5.994203738908240821e-35
1.244217914948468781e+10,6.441770851203158267e-35
1.325739846265755272e+10,8.525384778781797550e-35
1.010605651956327820e+10,1.319336814950501171e-34
1.321736505584541512e+10,1.367708807495555196e-34
1.310967555468942261e+10,1.980230190462471272e-34
1.519113489035689926e+10,3.501043373079647400e-34
9.679925406397859573e+09,7.085747129047097398e-34
1.040017045893253708e+10,7.331893605177549322e-34
1.053599155878329659e+10,1.389773348476231774e-33
1.087073938221560097e+10,1.660289410025794168e-33
1.366293740392366982e+10,2.798811616318061003e-33
1.010480411793075943e+10,4.000530336980405200e-33
1.506085019288080273e+13,9.646098908104501621e-37
1.655401423208275000e+13,1.231090796409369363e-36
2.121254304820186328e+13,1.783823370829847240e-36
1.641892923971411133e+13,1.967785500699252585e-36
2.025540460201434766e+13,2.162504380097914699e-36
2.025341438614673828e+13,2.150923376309815624e-36
1.493379063801177148e+13,2.459044816365005410e-36
1.734766790554463477e+13,2.491740406996684020e-36
2.232091793060719531e+13,3.252184227851124192e-36
1.782057308539036719e+13,2.348478851797119310e-36
2.294664255829482812e+13,3.388039544802420764e-36
1.812852623001622266e+13,3.552663550264493642e-36
2.513663966818109766e+13,3.018064169609092050e-36
2.518411261044259766e+13,3.138208724484029952e-36
2.085215279498150781e+13,3.135976447698988084e-36
2.568236842924612109e+13,2.606783511025399903e-36
2.187096163424681641e+13,2.451735356943957889e-36
2.892406974120417188e+13,3.167114964745089599e-36
2.941098571529146484e+13,2.644485414125475790e-36
3.002063551536131641e+13,3.185505497095824726e-36
2.598579768241796484e+13,2.691547610594023685e-36
2.373266515705392578e+13,3.057215386654507387e-36
3.017846286404740234e+13,2.873621941614579541e-36
3.560167463671137500e+13,2.192303878942158681e-36
2.911890317888618359e+13,2.780229731545199488e-36
3.157808850078913281e+13,2.985213139326685572e-36
3.620273725648279688e+13,2.360068416512865240e-36
4.602946977642160156e+13,3.125824981270627029e-36
3.846445670418812500e+13,2.542424203790595729e-36
4.900626296441172656e+13,2.173217525636933164e-36
4.440401996278611719e+13,2.012586957592340337e-36
4.362035010890865625e+13,2.141340876208709771e-36
4.597238834739716406e+13,2.354114620752425609e-36
5.865272657740971094e+13,2.896136500079307950e-36
4.869253757702891406e+13,2.373321670522473873e-36
6.116776245169785156e+13,1.983194591626516553e-36
4.920060645452431250e+13,2.279947718437326277e-36
6.990980824922987500e+13,2.656493002161053041e-36
5.731888497740646094e+13,2.540629687375573635e-36
6.235906030397210156e+13,2.418306932259158519e-36
5.968719806688204688e+13,1.830379623654664176e-36
8.117809585059690625e+13,2.521357680625272859e-36
8.926217660969114062e+13,2.187982505347120725e-36
6.481394331754418750e+13,1.857004286324147610e-36
6.488133422419239844e+13,1.966650853506312128e-36
9.933123673015903125e+13,1.794229992387837903e-36
1.029637249142542969e+14,2.008726045469596761e-36
1.099974277015530625e+14,2.136400954920883186e-36
7.585409228500110938e+13,1.845975155586155131e-36
1.016186939079424219e+14,2.713716779440072192e-36
8.700200866664859375e+13,2.336788220296528698e-36
8.785948042279375000e+13,1.836849009270696310e-36
1.179112195823868438e+14,2.623879073078995402e-36
1.517322662874784688e+14,2.225220933180739762e-36
1.616815261302238438e+14,2.454123529471769260e-36
1.659286151501917188e+14,2.014917425074782364e-36
1.364435429417850469e+14,2.504843992849844968e-36
2.001690477761529688e+14,2.725442877527424699e-36
1.975627151732552812e+14,2.958751753229141095e-36
1.775879435171381875e+14,2.813833775768823192e-36
1.955454344110855938e+14,2.735421372505490598e-36
2.658702025631515312e+14,3.228945142374076955e-36
3.029622129534703750e+14,3.124653087784287597e-36
2.807585912520728125e+14,3.098900212444028313e-36
4.208874083108745625e+14,3.307889917250751579e-36
2.926117575444002500e+14,2.725197312831695822e-36
4.692621793348468750e+14,2.863891394280516234e-36
3.913401944783510625e+14,4.006535762670319118e-36
4.388469466939940625e+14,3.668542411070645987e-36
4.958489488894819375e+14,4.080553791800517903e-36
5.337992568419745000e+14,4.944054905005391073e-36
4.464222579893228750e+14,4.025986747699308188e-36
6.454173836793396250e+14,5.567407554238196257e-36
6.432854711584108750e+14,5.874623357183213884e-36
5.423043773292871875e+14,5.084409330716627987e-36
7.458396115828651250e+14,5.821242377134266246e-36
8.675623854488713750e+14,6.557731246166368485e-36
6.354090474509606250e+14,8.117013750809061151e-36
6.689714897928913750e+14,6.726002580216913300e-36
7.476674368196396250e+14,9.456736691080095854e-36
8.324560913393840000e+14,7.987857430891547522e-36
1.015020325257242625e+15,1.359103432668472978e-35
8.110389695868001250e+14,1.180012930869565423e-35
9.232861966401166250e+14,1.511757901061862920e-35
8.286399673644803750e+14,1.814983878831559143e-35
9.069807910505433750e+14,1.907908811644726476e-35
8.569201647100196250e+14,1.761508305077793805e-35
9.083965664406176250e+14,2.575238531355864527e-35
1.082560276133131750e+15,3.166260600652391047e-35
1.121388951702448625e+15,2.679778471336958368e-35
1.091402736374847875e+15,2.950080404579869240e-35
9.406033408090297500e+14,3.187620417867766051e-35
1.007297513732009250e+15,4.763954978045690295e-35
1.282942567712534750e+15,4.744010671614109112e-35
9.739676111789011250e+14,3.759017500284163415e-35
9.282359204159837500e+14,4.269952143731258227e-35
1.227408165649538500e+15,4.282554820101716716e-35
1.025264190518200000e+15,3.931571391461715048e-35
7.977782552964077500e+14,3.712726052006966972e-35
8.265962351894665000e+14,4.219504551228373666e-35
1.072701475262568500e+15,2.986792958619570507e-35
8.299280903644005000e+14,2.970939098380912976e-35
7.536765376227318750e+14,3.763263386308512805e-35
9.232229443164685000e+14,3.779605462331785557e-35
7.741803592030343750e+14,2.980458312444987076e-35
7.288132143554110000e+14,2.724233715787745613e-35
7.471125135090152500e+14,2.510608855841085809e-35
6.872637707561703750e+14,2.942701569902135201e-35
5.040091678794262500e+14,2.619895275306909245e-35
6.809513283990148750e+14,2.508259947047172997e-35
6.262832102761611250e+14,2.905114658665348552e-35
6.334950108122660000e+14,2.497355996004167250e-35
4.903590089830807500e+14,2.140464421533704249e-35
4.461470925141308125e+14,1.877844917217084746e-35
4.614020048603677500e+14,1.937931957618157495e-35
5.635980130247483750e+14,2.500061148035548139e-35
3.756615952182665625e+14,2.101406034059115686e-35
3.498600465460059375e+14,1.768929852102737296e-35
3.158785844396669375e+14,1.692623909936425820e-35
3.281133984014805000e+14,2.478453848069396578e-35
3.398077571649693750e+14,1.866163783613904001e-35
2.790634636478647812e+14,2.323490489445455928e-35
2.809127910160097188e+14,1.654386101021103181e-35
2.777187577047117812e+14,2.090045288277153763e-35
2.757213862932395000e+14,1.615176249512285996e-35
3.210243816505823125e+14,2.072135413829435960e-35
3.197384191446570000e+14,2.148012344835774021e-35
1.996476094164925625e+14,1.481578431494202362e-35
2.838611932475699375e+14,1.964089518652550524e-35
2.665455156376660625e+14,2.216049002608656896e-35
1.780514885863406562e+14,1.647199772288265869e-35
1.607352149785274688e+14,2.012699545299603001e-35
1.588550139942266875e+14,1.586806123034252429e-35
1.560032687112073125e+14,2.159765838818823375e-35
1.281642826905951406e+14,1.812797862670120619e-35
1.421319028966746250e+14,2.085151954400032746e-35
1.314480308225761094e+14,1.909613680875015403e-35
1.120157610436141250e+14,1.879958934756044240e-35
1.025562105286593125e+14,1.854157352856678518e-35
8.797592619803178125e+13,1.737233128920614485e-35
8.329172224159635938e+13,1.902372399220560441e-35
7.374295569737800000e+13,2.344600653327738245e-35
6.164927889605300781e+13,2.272440441372343848e-35
6.968338448024958594e+13,1.713530519670515697e-35
6.146164621576276562e+13,1.755751114167431772e-35
5.671377610163161719e+13,2.343745019088950862e-35
3.696357911114787500e+13,1.949188465306245661e-35
5.102983568080515625e+13,2.930530646899641127e-35
3.609507643730207812e+13,2.807210828223687525e-35
3.117352509337742969e+13,3.053620486076305821e-35
3.245468361683981641e+13,3.543728590028406191e-35
3.397417544164883203e+13,3.577717454822761886e-35
2.543462896106368750e+13,4.041141628557550286e-35
2.930991311307244922e+13,3.332323848142004511e-35
2.343529930137153906e+13,3.356402006059552613e-35
2.131902203826479688e+13,4.289450103730020770e-35
1.958005558503048438e+13,4.950763831503387790e-35
1.679050535165739844e+13,4.169328577019468347e-35
1.920033693598319531e+13,5.390518777305268368e-35
1.953881883205301953e+13,5.681575271669409085e-35
1.979781105003003125e+13,5.090444684146929302e-35
1.450661393293543750e+13,6.827858130425486102e-35
1.716067904132374023e+13,6.713250542461212570e-35
1.281373470757120117e+13,7.492978838453302951e-35
1.421499772526218164e+13,1.070563061534564156e-34
1.105857236127470703e+13,8.855698688918618082e-35
1.107069137873208398e+13,1.065509323425575758e-34
1.316929058911018945e+13,1.336946697836013182e-34
1.524855131511186328e+13,1.167860452579301494e-34
1.465193453274743945e+13,1.231769483258621349e-34
1.023727810704775977e+13,1.623337747251228568e-34
1.072674451796344531e+13,2.274669778045175999e-34
1.198867055144578516e+13,1.826593033831738943e-34
1.340119829662106836e+13,2.666873956806602862e-34
1.008024323524418945e+13,2.729455915060583044e-34
1.060170405472030664e+13,3.759396223680534402e-34
1.199065135382275000e+13,2.859970295081250041e-34
1.286350704801712891e+13,3.102207589888200605e-34
1.290337841403713086e+13,3.815173917098266269e-34
1.150588756994780273e+13,4.810479092585578254e-34
1.109150758611769531e+13,4.852903752998223625e-34
1.408737811652510156e+13,6.475890433301104785e-34
1.155151727603669531e+13,6.844255797157172999e-34
1.236358839687068945e+13,7.865629300525173008e-34
1.234925255345247070e+13,8.525208689786882234e-34
1.510966984848573828e+13,8.710060222713763991e-34
1.186992478479635742e+13,9.217831754723992535e-34
1.408418839431441797e+13,9.841947817675094569e-34
1.596956072477128906e+13,1.377464888465762012e-33
1.359721489147824414e+13,1.535122018784872832e-33
1.812489852752835938e+13,1.666469792188637680e-33
2.111871574304888672e+13,1.311698233823172397e-33
2.158882416983691016e+13,1.690011898415841207e-33
2.162892980349915234e+13,2.062348290310018265e-33
2.182492112505585156e+13,1.857295887616269136e-33
2.734946226604099219e+13,2.649607526590848517e-33
2.034446363638691797e+13,2.146936229114185752e-33
3.099156233927804688e+13,3.229486379776914703e-33
2.599952101315532422e+13,3.115514406422097077e-33
4.063844013956632031e+13,3.225089505055301195e-33
2.934293721636672266e+13,3.563475960253385885e-33
4.026831099376591406e+13,2.941459999766927940e-33
4.452101033529294531e+13,3.523055813415789934e-33
3.893215913950230469e+13,4.013506448791119626e-33
6.057717470489402344e+13,3.456880469156154743e-33
6.682773638778149219e+13,4.721980437972673919e-33
6.053531165380667188e+13,4.678735508751752952e-33
8.192560688611128125e+13,5.277835118665953268e-33
7.019188594846128125e+13,4.083590408541510253e-33
7.121534547787817188e+13,3.654790581621416365e-33
1.071616875856020625e+14,4.649781400572371556e-33
9.473561182155028125e+13,3.887616308817148057e-33
1.084358638492412969e+14,5.775309462855442046e-33
1.624779441374970938e+14,4.112167050161088477e-33
1.501506447465484688e+14,5.643137490029551254e-33
1.694501629162950312e+14,4.785535581163787168e-33
1.565535142405628125e+14,6.330442717972962511e-33
1.728940686775467188e+14,4.117152264393413951e-33
2.694423174284723438e+14,4.399514558724040481e-33
2.486032720352019062e+14,5.775180297923273545e-33
3.209795356731306875e+14,5.665957144226184843e-33
3.591413608231185000e+14,5.174838193745340253e-33
3.287985725629352500e+14,4.415035367022443447e-33
4.788979203999159375e+14,4.200688389196142210e-33
4.822092669938944375e+14,4.731072648398411787e-33
6.777848060865175000e+14,3.190646391635067185e-33
6.489403359500577500e+14,4.574096973508698139e-33
8.288569785529057500e+14,3.506280267743653323e-33
8.081939758816413750e+14,3.282819001476099347e-33
6.853951518399480000e+14,2.749647117334583762e-33
1.032361819050993375e+15,2.874907221367396122e-33
9.461311175648597500e+14,2.347898097683986493e-33
1.036118504201194500e+15,1.959281343193958110e-33
1.090732185985179750e+15,2.342790735326241519e-33
1.360700501508770000e+15,1.683005011641164334e-33
1.301765414453884000e+15,1.986936365916838832e-33
1.451239576213029000e+15,1.699090555159823935e-33
1.474112753354298750e+15,1.857673646217190224e-33
2.229181486202941750e+15,1.554674948009506419e-33
1.714377340343847250e+15,9.461119913955257384e-34
2.457562505974026000e+15,8.578391192627338686e-34
1.958918870250652750e+15,1.127542891600162140e-33
2.198233166018357500e+15,7.756437964676232547e-34
2.113986630303645000e+15,5.662859601940406162e-34
3.142621889677702000e+15,5.972843365363394355e-34
3.170485369506101500e+15,5.755837234140487085e-34
2.301211520589087000e+15,4.259712647959028529e-34
2.547685489621179500e+15,3.997818959144548526e-34
2.863562168095517000e+15,3.743199062682150716e-34
3.344621509464861500e+15,2.390879115358625920e-34
3.154078173348372500e+15,2.460529474244460249e-34
2.760644605731739500e+15,1.653671088186301950e-34
3.511705979899666500e+15,1.943424169681924479e-34
3.958174919985473500e+15,1.435151822978084705e-34
2.808152548267167000e+15,9.570057172330001702e-35
3.719625059023169000e+15,8.594557573079440814e-35
4.091157592080372000e+15,9.609881979989603886e-35
4.081712543842864500e+15,7.190808045143175109e-35
3.215391287653545000e+15,5.825091518488839002e-35
2.866865177068142000e+15,4.859944774604596948e-35
3.597485853149485500e+15,4.051453400671026688e-35
2.783781327469397000e+15,3.032143151765104289e-35
3.341769749895883000e+15,2.156833853420576595e-35
3.059463598894895000e+15,2.157846322839520767e-35
2.418834066140383500e+15,2.238522013699430988e-35
2.440930666826445000e+15,1.354900563214995273e-35
2.547338776338765500e+15,1.252586115653984118e-35
2.912148037320663000e+15,1.307920097380115782e-35
2.225665289625449000e+15,1.218153688107428480e-35
2.480419948788959500e+15,9.608555118353781473e-36
2.482264658140274500e+15,6.673645144480203818e-36
1.847275990596604500e+15,5.224461488923127963e-36
2.025496095668779500e+15,4.876929313810583162e-36
1.803628126022970750e+15,4.314615434707126865e-36
1.693543061639942000e+15,4.098282991188519831e-36
1.592177967690138250e+15,4.371126949040679615e-36
1.295808846097538250e+15,4.098858124440963508e-36
1.239999442420697250e+15,2.328422491029727188e-36
1.504171241033230000e+15,3.217262870786113597e-36
1.046588422249266375e+15,2.402984885404683752e-36
1.200984458654064250e+15,1.965667172982409348e-36
1.086015314859026000e+15,1.632677183002686085e-36
1.051890670357341250e+15,1.875869717079295936e-36
8.134355511067971250e+14,1.912723302116253302e-36
8.296655768111466250e+14,1.902212291782684602e-36
5.184319013162202500e+14,1.355643017175998562e-36
6.116671097926608750e+14,1.068441517435727951e-36
5.826707579125308750e+14,1.011741134508876334e-36
5.024585435215342500e+14,1.183006656011222086e-36
4.093317320671046250e+14,9.432298767405404331e-37
3.192823016856187500e+14,1.282974867813644073e-36
3.141034241123211250e+14,1.196281738274871719e-36
3.156885193835987500e+14,1.004976253473855155e-36
2.251641185978480000e+14,9.471298272530423228e-37
2.266907999774559688e+14,8.898819093176681803e-37
1.450756844358283750e+14,1.014368090396612232e-36
1.393810652617225312e+14,9.895231789151148279e-37
1.546943972250434062e+14,9.966500002842596130e-37
9.418370466212414062e+13,7.954699314555103509e-37
1.013683281450002188e+14,1.051529064703655546e-36
1.159520284400941094e+14,9.281155659433358274e-37
1.123361595116936406e+14,8.824072922706128313e-37
8.019020337550425000e+13,7.023048330544605264e-37
1.110824410431923906e+14,9.285426565043501029e-37
9.774192409937801562e+13,8.871435687980983253e-37
8.105429427591662500e+13,7.629966836929317580e-37
9.787010576573176562e+13,9.123417508846834562e-37
8.621389961303578125e+13,8.881029590885391279e-37
7.686593295594432812e+13,8.811350900449750443e-37
7.831157429252465625e+13,8.931860517131572242e-37
7.888245444939875000e+13,1.080305619849317810e-36
6.046143257118389062e+13,1.017325825665443650e-36
6.478648509968606250e+13,7.063740387569970886e-37
4.762856688387247656e+13,8.897142736619545316e-37
6.516705947157051562e+13,8.429998089158251161e-37
4.536968240298213281e+13,8.410271522143618632e-37
5.922069241611812500e+13,9.783023559829409499e-37
5.623742588577525781e+13,8.036522321247907933e-37
4.014369356256302344e+13,1.114761539256691085e-36
4.714850923639695312e+13,8.086082388816466292e-37
3.836966037500900781e+13,1.171074446552741824e-36
4.956034327599196875e+13,9.954450993765798205e-37
3.567912599861289844e+13,8.659362794884341703e-37
3.933022621953428906e+13,1.154327970853954198e-36
4.089500726783212500e+13,9.692672352948119407e-37
3.788267681686153906e+13,7.934674087227255613e-37
3.332805684671332422e+13,1.095155085104872606e-36
3.500286089003617578e+13,8.055085885260634480e-37
2.456292260245706641e+13,1.042856964016569866e-36
2.364718408993256641e+13,9.469314899652436217e-37
2.490508702378156641e+13,1.014236779942041186e-36
2.635990101734513672e+13,1.229979466385893944e-36
2.663650691616549219e+13,1.053516492572115006e-36
2.165716103176141016e+13,1.249534948519663426e-36
2.033828900647120703e+13,1.261488346944856711e-36
2.385203735068255078e+13,1.132529603684944781e-36
1.770460337798492188e+13,1.010036561670015214e-36
1.746798902758916016e+13,9.532147569906737257e-37
1.797289892512182422e+13,1.045776992471243338e-36
2.252978646929686719e+13,1.272574455625927925e-36
2.158777873470649062e+14,4.094102792568370919e-35
1.991581387882574688e+14,4.859301064206994776e-35
1.766618690540508125e+14,3.432902377243363694e-35
2.323755518748275000e+14,4.855084487499248094e-35
2.644716251527320000e+14,5.038317582287705519e-35
2.231397299101160938e+14,3.992174029397341962e-35
2.169368643036557812e+14,5.634357480359157720e-35
3.217742968203416875e+14,4.951622765886279642e-35
3.520405308205441250e+14,4.050415273104987773e-35
2.637172408405309688e+14,4.129475635315945035e-35
2.993375164293485625e+14,4.351076309023952167e-35
3.247294346255683750e+14,4.954981440638608523e-35
3.293861396907621250e+14,4.604518843173792124e-35
4.136079756122830625e+14,5.967328749161323897e-35
5.072036168284663750e+14,5.010092253562107781e-35
4.665652275696255000e+14,4.554711166898805962e-35
3.749860414517262500e+14,6.385618698944383743e-35
4.258902020574828750e+14,7.189537165840952405e-35
6.122735160790955000e+14,5.592823259499390934e-35
5.031063003199695000e+14,6.180518203803913223e-35
6.087289550346468750e+14,7.503208862751623010e-35
5.920831481502750000e+14,7.570321910659453054e-35
6.008072539397048750e+14,7.339511983173372040e-35
7.165165180769856250e+14,8.479139834932842525e-35
7.864418138091892500e+14,9.973573345379553773e-35
7.071714527624845000e+14,8.723047109291117026e-35
7.697492839863277500e+14,9.522721932606739546e-35
8.455744616950181250e+14,8.303721328402843036e-35
7.582842617700586250e+14,1.119165027491544020e-34
9.545755989197118750e+14,9.782790493285500218e-35
6.449150549835720000e+14,1.365729974889543626e-34
9.179864765943670000e+14,1.440922569213909914e-34
8.528757480575645000e+14,1.295486841524588213e-34
7.613829058633357500e+14,1.292827737546941312e-34
9.860061417031468750e+14,1.709972359053097596e-34
7.176994158266798750e+14,1.414348444408232194e-34
1.006658694829201250e+15,1.571843282867438833e-34
1.106788176041197750e+15,2.197821288997682643e-34
1.117378994843833250e+15,2.055137368478466454e-34
7.991872711354071250e+14,2.145883077150089793e-34
8.245923958978696250e+14,3.120281412595897951e-34
8.014113684096116250e+14,2.678123015402708306e-34
1.130622844423565000e+15,3.039535698900359848e-34
8.304986311792628750e+14,3.242749939639925345e-34
7.418850274732268750e+14,3.212176926373245165e-34
1.091587965069172250e+15,3.335224648988517986e-34
8.154565704458523750e+14,3.225214581399264340e-34
8.758962286423447500e+14,5.282727982275592993e-34
8.241765932033171250e+14,4.344613399106403805e-34
9.913713540120516250e+14,4.533423847864794126e-34
8.831266640180308750e+14,5.998307639791499254e-34
9.899757194258600000e+14,7.176850123698162406e-34
7.895422775677828750e+14,6.540232481316242608e-34
8.056414671175182500e+14,6.644983767669269795e-34
6.705079932181180000e+14,7.660993846332010492e-34
7.476899655119622500e+14,7.144961758478642781e-34
6.316761637605526250e+14,8.884378631693825249e-34
7.318182555971717500e+14,8.646695262005668424e-34
8.250157878311937500e+14,1.074313706094815828e-33
8.416812621189198750e+14,8.489391432973511682e-34
6.505981744233011250e+14,9.637184034464215369e-34
6.602850313093195000e+14,1.154311658730373460e-33
5.667245223453761250e+14,9.740440264469760147e-34
5.975223723845276250e+14,9.711953339885284917e-34
6.804339194686840000e+14,1.461920800297892955e-33
5.184525113276366875e+14,1.257501054557683661e-33
5.488084165217237500e+14,1.151298651756523942e-33
5.264246635175149375e+14,1.600411088635829766e-33
4.592029456246835625e+14,1.747616956196039108e-33
4.027232176082555000e+14,1.610959804952742382e-33
4.465024359847865625e+14,1.421500485086521214e-33
3.522022856456277500e+14,1.408272595264178612e-33
4.204305366250084375e+14,1.944223727291888894e-33
3.430122525596911875e+14,1.614991845650157137e-33
3.565314645709651875e+14,1.605645120864777618e-33
3.479319189228654375e+14,1.795402825975202425e-33
3.554868600155018750e+14,1.807276814665476716e-33
3.608335650709030000e+14,2.254954909761072570e-33
2.277722053627731250e+14,1.691847948983526918e-33
2.433058411949537812e+14,1.899895852095365746e-33
2.625910363087279062e+14,2.185650572621466278e-33
2.428253527413975312e+14,2.132988246756808090e-33
2.223517397129731250e+14,2.304212609520469749e-33
2.439145929867459062e+14,2.310022949658482432e-33
1.851879871540665625e+14,2.126184663819965184e-33
2.095119989715561562e+14,1.792517152420508608e-33
1.574573379063877500e+14,2.164640409569679580e-33
1.467810936502918438e+14,1.720597575857654507e-33
1.272244985921508594e+14,2.116804697397203906e-33
1.198460726068020312e+14,1.645074718553307016e-33
1.390940909904088750e+14,1.646644093899072837e-33
1.385468049865255000e+14,2.199553954116060753e-33
1.336811224813161719e+14,1.975612793139206016e-33
1.039858625604107031e+14,2.218258278124080447e-33
1.007935423093789688e+14,1.761029825455765871e-33
8.854128521591076562e+13,2.260736248472010284e-33
1.034303970350235469e+14,1.725868807175203647e-33
8.087568064493704688e+13,1.979651290737156465e-33
8.694102143503548438e+13,1.693177176932617922e-33
8.203503352381071875e+13,1.827463585197461169e-33
8.082942975530371875e+13,1.280699800958895162e-33
8.324384073367135938e+13,1.236390308899960260e-33
5.287132953864511719e+13,1.593144955089972085e-33
5.830938204282080469e+13,1.165211228020061023e-33
5.875051387964421094e+13,1.241117827097539535e-33
4.538539981769012500e+13,1.058494322910735398e-33
5.672653899867884375e+13,1.022637214913238829e-33
5.468298782554224219e+13,1.221550183621289525e-33
